actual_value_1,predicted_value_1,actual_value_2,predicted_value_2
2.0,2,114.0,89.35027
2.0,2,109.0,88.10295
2.0,2,87.0,86.960945
2.0,2,65.0,84.95927
2.0,2,71.0,85.70429
2.0,2,79.0,87.451645
2.0,2,73.0,88.73059
3.0,3,72.0,87.31883
3.0,3,74.0,91.36408
2.0,3,78.0,93.4417
2.0,1,89.0,97.916
2.0,1,86.0,97.18506
3.0,3,59.0,92.10383
3.0,3,39.0,95.11799
2.0,3,48.0,97.04041
0.0,3,41.0,97.69146
1.0,1,63.0,97.57618
1.0,1,59.0,97.454445
1.0,1,35.0,96.81588
1.0,1,22.0,97.37507
1.0,1,13.0,96.3574
1.0,1,19.0,92.79362
2.0,2,12.0,98.29466
3.0,2,10.0,99.789635
2.0,2,11.0,99.15429
3.0,2,17.0,97.99728
2.0,2,20.0,96.882484
2.0,2,20.0,96.67921
2.0,2,38.0,94.171074
2.0,2,61.0,95.86164
2.0,2,94.0,95.8059
2.0,2,89.0,94.7185
2.0,2,82.0,92.464584
2.0,2,74.0,88.9602
2.0,2,70.0,83.48391
2.0,2,70.0,81.76127
2.0,2,71.0,79.52204
2.0,2,76.0,79.49545
3.0,3,72.0,81.44077
3.0,2,60.0,86.42871
2.0,3,64.0,83.99653
2.0,2,73.0,86.64477
3.0,3,70.0,85.72539
2.0,3,74.0,90.4856
2.0,2,57.0,94.40493
3.0,3,62.0,95.16125
2.0,2,61.0,96.99637
2.0,2,54.0,99.980965
2.0,2,51.0,99.89379
2.0,2,53.0,98.48707
2.0,2,57.0,92.645134
2.0,2,66.0,93.79348
1.0,2,66.0,97.69373
2.0,2,15.0,95.92625
1.0,2,18.0,95.993614
1.0,2,18.0,94.52514
1.0,1,15.0,91.328926
1.0,1,16.0,86.84992
1.0,1,18.0,84.97817
3.0,3,23.0,84.05839
3.0,3,23.0,87.412575
1.0,3,23.0,86.50836
1.0,2,15.0,89.9687
1.0,1,18.0,91.85648
1.0,2,20.0,93.12154
1.0,2,38.0,96.36592
3.0,3,51.0,93.084785
3.0,2,49.0,96.49087
3.0,2,51.0,99.28939
3.0,2,40.0,100.102486
2.0,2,50.0,99.813866
2.0,2,50.0,101.250984
3.0,2,38.0,102.950645
2.0,2,36.0,101.98005
0.0,2,41.0,101.55599
0.0,2,34.0,96.37324
2.0,2,13.0,97.43375
3.0,3,29.0,94.18075
3.0,2,34.0,96.173134
3.0,2,39.0,94.96343
3.0,2,42.0,93.067986
1.0,2,36.0,90.596146
1.0,2,31.0,87.14834
1.0,2,25.0,86.92745
1.0,2,27.0,84.32181
1.0,1,23.0,84.24559
1.0,1,21.0,83.31512
1.0,1,25.0,82.61878
1.0,1,18.0,81.96751
1.0,1,18.0,84.48962
1.0,1,15.0,87.993355
1.0,1,19.0,89.06541
3.0,3,8.0,89.82566
1.0,2,16.0,93.75312
3.0,2,17.0,95.30352
2.0,2,18.0,96.71668
2.0,2,17.0,97.79221
2.0,2,16.0,99.78529
3.0,2,26.0,96.05497
2.0,2,24.0,99.257355
2.0,2,28.0,100.06713
2.0,2,27.0,98.70976
2.0,2,34.0,98.64378
2.0,1,28.0,95.61727
2.0,1,29.0,91.397896
2.0,1,43.0,91.49003
2.0,1,44.0,88.3089
0.0,1,50.0,92.04423
0.0,1,59.0,95.610435
0.0,1,66.0,94.02459
3.0,3,66.0,85.60676
1.0,1,66.0,87.84197
3.0,3,63.0,87.94901
2.0,1,64.0,89.13647
3.0,3,68.0,87.57202
3.0,2,64.0,90.21963
3.0,2,50.0,91.72369
2.0,2,47.0,91.13908
2.0,2,37.0,91.09837
2.0,2,40.0,90.86835
2.0,2,47.0,93.38198
2.0,2,54.0,90.37136
2.0,2,48.0,89.139366
2.0,2,47.0,89.25181
2.0,2,41.0,91.452156
2.0,2,50.0,89.26154
2.0,2,57.0,88.585655
2.0,2,64.0,88.64615
2.0,2,54.0,89.48083
2.0,2,52.0,89.56347
2.0,2,54.0,92.33935
2.0,2,62.0,93.275764
2.0,2,58.0,93.552536
2.0,2,69.0,93.0282
3.0,3,77.0,84.63026
3.0,2,89.0,89.223076
2.0,2,90.0,91.544106
2.0,2,86.0,95.85186
2.0,2,74.0,96.48819
2.0,2,74.0,93.30691
2.0,2,75.0,90.80042
2.0,2,85.0,89.81072
2.0,2,93.0,90.59055
2.0,2,96.0,92.24581
2.0,2,109.0,93.39273
2.0,2,98.0,94.2352
2.0,2,113.0,93.02888
2.0,2,128.0,97.31662
2.0,2,117.0,95.580086
2.0,2,116.0,96.307556
2.0,2,127.0,96.5991
2.0,2,133.0,96.87497
2.0,2,150.0,97.25607
2.0,2,159.0,97.10024
2.0,2,185.0,95.9593
2.0,2,178.0,96.52838
2.0,2,193.0,96.04465
3.0,3,191.0,91.13879
2.0,3,199.0,93.619064
2.0,2,196.0,94.917915
3.0,3,190.0,97.16978
3.0,3,168.0,97.266525
3.0,3,128.0,95.680565
3.0,2,100.0,94.44654
3.0,2,91.0,96.387856
3.0,2,87.0,100.34632
3.0,2,73.0,103.87274
2.0,2,62.0,103.662994
3.0,2,66.0,102.67394
2.0,2,106.0,101.35319
0.0,2,95.0,103.17176
2.0,2,93.0,100.424324
2.0,2,75.0,101.26347
3.0,3,62.0,95.28225
0.0,3,61.0,95.87887
0.0,2,68.0,95.37479
0.0,2,75.0,92.18391
1.0,2,62.0,89.81401
1.0,1,31.0,88.35589
1.0,1,39.0,86.93272
1.0,1,46.0,85.975975
3.0,3,17.0,86.11819
0.0,2,6.0,89.95166
1.0,2,4.0,89.8904
1.0,1,4.0,93.136665
1.0,1,15.0,94.674385
1.0,1,10.0,93.743416
1.0,1,16.0,94.33504
1.0,1,7.0,92.5888
3.0,2,11.0,98.01171
0.0,2,12.0,98.009605
0.0,2,7.0,96.06629
0.0,2,10.0,93.23868
2.0,2,11.0,91.21563
2.0,2,13.0,96.14129
2.0,2,13.0,98.923386
2.0,2,11.0,98.247185
2.0,2,18.0,94.292984
2.0,2,27.0,91.73617
2.0,2,32.0,91.6968
0.0,2,25.0,92.61396
1.0,2,28.0,97.53687
1.0,2,22.0,103.0261
1.0,2,35.0,100.10514
1.0,1,32.0,94.62638
1.0,1,28.0,91.07806
1.0,1,22.0,94.47849
1.0,1,17.0,93.72047
1.0,1,26.0,92.578316
1.0,1,24.0,93.02964
1.0,1,17.0,94.18006
1.0,1,16.0,90.95451
1.0,1,13.0,88.20765
1.0,1,14.0,90.26748
1.0,2,9.0,87.92219
1.0,2,15.0,88.07075
3.0,2,15.0,94.72176
0.0,2,15.0,93.6748
2.0,2,6.0,94.73894
2.0,2,15.0,99.293785
2.0,2,15.0,100.34193
3.0,2,26.0,91.460945
3.0,2,21.0,93.29414
3.0,2,25.0,97.08761
2.0,3,28.0,92.671684
0.0,3,30.0,96.345314
3.0,3,54.0,95.036644
3.0,0,43.0,96.162674
3.0,1,32.0,97.34608
0.0,3,37.0,94.959785
3.0,3,30.0,95.40602
1.0,1,26.0,96.31075
0.0,1,50.0,95.354004
3.0,1,77.0,95.85579
3.0,1,45.0,95.85267
3.0,2,36.0,96.797874
3.0,2,48.0,96.77174
2.0,2,60.0,95.25133
2.0,2,48.0,98.11126
2.0,2,59.0,101.739006
2.0,2,61.0,102.48815
2.0,2,59.0,100.239494
2.0,2,31.0,99.26911
2.0,2,39.0,98.942665
2.0,2,33.0,95.84136
2.0,2,62.0,94.72355
2.0,2,59.0,94.498726
2.0,2,66.0,93.55773
2.0,2,69.0,95.00692
3.0,3,70.0,85.598976
3.0,2,67.0,96.25895
3.0,2,59.0,98.421555
0.0,3,68.0,95.11454
0.0,1,84.0,94.82041
1.0,3,104.0,91.813484
1.0,1,94.0,98.14168
0.0,3,80.0,96.05334
3.0,3,65.0,96.11886
3.0,2,61.0,95.79826
3.0,2,64.0,96.443474
3.0,2,71.0,95.715324
3.0,2,93.0,95.66499
2.0,2,104.0,99.21672
2.0,2,95.0,100.161316
2.0,2,74.0,99.10177
2.0,2,72.0,95.66074
2.0,2,51.0,93.32388
2.0,2,54.0,94.40551
2.0,2,40.0,90.7346
2.0,2,45.0,92.20632
2.0,2,51.0,92.63458
2.0,2,59.0,94.23171
2.0,2,57.0,94.6855
2.0,2,59.0,95.88329
2.0,2,58.0,93.58831
2.0,2,59.0,97.41691
2.0,2,63.0,97.456764
2.0,2,76.0,96.61221
2.0,2,86.0,97.364716
3.0,3,100.0,90.979866
3.0,2,108.0,100.878204
2.0,2,108.0,105.883354
2.0,2,101.0,108.64435
2.0,2,105.0,105.18563
2.0,2,105.0,102.07137
2.0,2,102.0,99.079865
2.0,2,116.0,98.00043
2.0,2,124.0,97.49053
2.0,2,122.0,96.52761
2.0,2,122.0,97.60877
2.0,2,121.0,98.102486
2.0,2,141.0,95.20559
2.0,2,163.0,104.89844
2.0,2,168.0,100.72508
2.0,2,149.0,100.66845
1.0,2,66.0,96.91195
3.0,3,48.0,95.629814
3.0,2,27.0,96.29656
3.0,2,30.0,98.82136
0.0,1,34.0,96.16296
0.0,1,43.0,96.61326
3.0,3,45.0,95.41985
1.0,3,65.0,97.01518
2.0,3,59.0,94.7664
2.0,1,58.0,92.61448
3.0,3,57.0,88.58021
2.0,3,52.0,89.30998
3.0,3,33.0,89.42928
2.0,3,50.0,92.397316
2.0,2,56.0,92.08936
3.0,3,64.0,92.55581
3.0,2,66.0,94.26497
3.0,2,72.0,95.98722
3.0,2,78.0,95.87271
2.0,2,78.0,95.01496
2.0,2,84.0,94.638985
2.0,2,98.0,94.36597
2.0,2,110.0,94.68795
2.0,2,114.0,95.56495
3.0,3,101.0,91.870766
3.0,2,111.0,93.908875
2.0,2,110.0,93.011284
2.0,2,134.0,89.59097
2.0,2,169.0,89.472404
2.0,2,190.0,89.7889
3.0,3,214.0,86.521286
3.0,3,239.0,90.01202
2.0,3,250.0,90.98423
2.0,2,259.0,90.66446
2.0,2,263.0,90.89475
2.0,2,280.0,90.4054
2.0,2,277.0,89.68751
2.0,2,274.0,91.56296
3.0,2,256.0,94.4519
2.0,2,232.0,96.95748
2.0,2,212.0,97.3091
2.0,2,177.0,96.14204
2.0,2,175.0,92.03798
2.0,2,167.0,93.32932
2.0,2,161.0,92.729004
2.0,2,150.0,95.00318
2.0,2,153.0,97.083206
3.0,3,206.0,94.39222
3.0,2,237.0,96.39498
3.0,2,250.0,93.58571
2.0,3,295.0,88.9526
0.0,3,291.0,85.09122
1.0,3,299.0,84.98048
1.0,3,303.0,86.16631
1.0,1,293.0,85.80611
1.0,1,281.0,85.21151
1.0,1,259.0,82.39085
1.0,1,226.0,82.00544
0.0,3,201.0,85.09455
1.0,1,185.0,88.20158
3.0,3,153.0,87.900444
3.0,3,145.0,91.55957
3.0,2,152.0,94.90475
3.0,2,137.0,96.32801
3.0,2,137.0,99.52375
2.0,2,139.0,100.37996
2.0,2,178.0,99.89198
2.0,2,200.0,95.995415
2.0,2,213.0,94.40051
2.0,2,148.0,91.56974
2.0,2,194.0,87.242676
2.0,2,172.0,87.11681
2.0,2,151.0,85.84666
0.0,2,156.0,86.28817
2.0,3,168.0,87.33321
3.0,2,172.0,86.06417
3.0,2,174.0,87.73374
3.0,2,169.0,88.769646
3.0,2,158.0,90.02091
2.0,2,152.0,89.60811
0.0,3,149.0,88.75955
2.0,3,148.0,91.13032
2.0,1,125.0,91.7738
2.0,1,112.0,92.13792
2.0,1,105.0,92.2029
2.0,1,114.0,92.282295
2.0,2,96.0,93.6217
2.0,2,80.0,90.2855
2.0,2,71.0,90.52038
2.0,2,67.0,90.36153
3.0,2,74.0,95.20818
2.0,2,70.0,95.30148
2.0,2,77.0,94.92016
2.0,2,77.0,90.78115
2.0,2,91.0,90.961716
2.0,2,107.0,92.23203
2.0,2,157.0,91.023705
2.0,2,184.0,89.826866
2.0,2,182.0,87.66529
2.0,2,207.0,87.09634
2.0,2,233.0,86.41523
2.0,2,212.0,83.113106
2.0,2,209.0,79.68063
2.0,2,237.0,83.18702
2.0,2,252.0,84.912224
2.0,2,233.0,85.63014
2.0,2,240.0,84.31601
2.0,2,218.0,85.15394
2.0,2,217.0,84.46699
2.0,2,196.0,86.07458
2.0,2,180.0,88.0611
2.0,2,157.0,89.359024
2.0,2,153.0,89.09972
2.0,2,153.0,88.746506
2.0,2,150.0,89.3413
2.0,2,158.0,90.31521
2.0,2,168.0,90.73638
2.0,2,167.0,90.052765
2.0,2,184.0,88.91562
2.0,2,194.0,88.0094
2.0,2,181.0,88.25429
2.0,2,153.0,89.58201
2.0,2,139.0,90.250404
2.0,2,133.0,90.20632
2.0,2,130.0,89.704124
3.0,3,116.0,84.549065
3.0,3,114.0,87.83612
2.0,2,99.0,86.656136
2.0,3,94.0,90.75648
2.0,2,84.0,87.92377
2.0,2,80.0,86.78825
2.0,2,80.0,85.22259
2.0,2,88.0,86.075966
2.0,2,103.0,89.55146
2.0,2,132.0,92.908646
2.0,2,151.0,95.41234
2.0,2,165.0,97.679596
2.0,2,182.0,98.79926
2.0,2,191.0,107.43238
2.0,2,193.0,107.99066
2.0,2,192.0,109.88168
2.0,2,189.0,108.481735
2.0,2,188.0,108.45986
2.0,2,223.0,105.97988
2.0,2,239.0,102.56777
2.0,2,235.0,98.7555
3.0,3,196.0,90.696754
2.0,2,180.0,95.71508
3.0,3,192.0,93.11475
0.0,3,187.0,99.24757
3.0,3,164.0,97.70963
3.0,3,156.0,97.3005
1.0,3,163.0,95.37186
0.0,3,144.0,95.64426
0.0,3,137.0,96.719124
0.0,1,131.0,96.139854
1.0,1,115.0,96.130226
0.0,3,68.0,95.79142
1.0,1,26.0,96.943825
1.0,1,16.0,96.18487
0.0,2,15.0,95.964676
1.0,2,10.0,96.83879
0.0,2,13.0,97.426414
1.0,2,11.0,95.99054
2.0,3,8.0,92.82989
2.0,2,10.0,94.68826
2.0,2,16.0,95.28235
3.0,3,49.0,93.01321
3.0,2,45.0,93.28718
3.0,2,42.0,94.80269
0.0,3,55.0,91.1743
0.0,2,53.0,90.7643
1.0,2,85.0,87.48986
1.0,2,37.0,88.13476
1.0,1,19.0,86.959366
1.0,1,21.0,87.369644
1.0,1,16.0,86.14301
1.0,1,17.0,84.608185
1.0,1,17.0,82.37777
1.0,1,16.0,82.89895
0.0,0,11.0,93.18515
0.0,1,11.0,97.81728
1.0,2,14.0,96.971664
0.0,2,9.0,95.26755
0.0,2,8.0,96.84167
3.0,3,10.0,93.338524
2.0,2,14.0,98.24343
3.0,3,14.0,96.33796
2.0,2,22.0,98.785706
2.0,2,32.0,99.33967
2.0,2,36.0,100.36989
2.0,2,29.0,96.67408
2.0,2,31.0,92.46551
1.0,3,35.0,93.44483
1.0,1,34.0,94.49685
0.0,3,28.0,90.79197
3.0,1,52.0,90.31054
0.0,3,70.0,89.78993
1.0,1,52.0,89.52575
1.0,1,39.0,90.93008
1.0,1,31.0,91.431145
1.0,1,25.0,91.421165
1.0,1,25.0,90.983925
1.0,1,28.0,91.739334
1.0,1,28.0,89.91582
3.0,3,25.0,87.638115
2.0,3,15.0,92.98211
2.0,2,17.0,94.34142
2.0,2,18.0,95.60665
2.0,2,35.0,96.18827
2.0,2,17.0,94.35966
2.0,2,17.0,91.448845
2.0,2,18.0,89.31522
2.0,2,24.0,88.89699
2.0,2,28.0,87.962715
2.0,2,31.0,87.65748
2.0,2,40.0,88.95011
2.0,2,42.0,88.73847
2.0,2,48.0,92.51841
3.0,3,52.0,85.662025
3.0,2,53.0,92.42124
0.0,3,58.0,90.763435
0.0,1,58.0,92.17362
1.0,1,64.0,91.47697
1.0,1,61.0,92.573746
1.0,1,41.0,98.62692
0.0,1,35.0,102.90053
0.0,1,18.0,106.2246
0.0,1,11.0,106.53692
3.0,3,13.0,93.822426
0.0,3,12.0,95.96334
2.0,2,9.0,94.229515
0.0,2,9.0,95.4692
1.0,2,16.0,95.29542
0.0,2,13.0,95.04111
3.0,3,16.0,91.344604
2.0,2,9.0,94.41029
2.0,2,18.0,94.7401
3.0,3,28.0,88.05038
3.0,2,32.0,94.39701
3.0,2,33.0,98.33161
3.0,2,35.0,96.850334
0.0,2,46.0,96.55726
3.0,3,19.0,90.58332
0.0,2,21.0,91.08825
0.0,2,9.0,93.26848
0.0,1,12.0,93.44413
0.0,1,9.0,91.28539
0.0,2,10.0,91.597824
0.0,2,12.0,89.432106
0.0,2,10.0,87.1562
0.0,2,10.0,87.05871
0.0,2,9.0,87.66677
0.0,2,7.0,88.35809
0.0,1,6.0,87.8897
2.0,2,12.0,94.29722
2.0,2,17.0,92.61941
2.0,2,16.0,90.68553
3.0,3,19.0,89.41373
2.0,3,22.0,90.99706
2.0,2,20.0,94.58576
2.0,1,36.0,95.85081
1.0,1,35.0,95.23866
0.0,1,30.0,96.156075
1.0,1,13.0,96.86668
1.0,1,19.0,97.07563
0.0,1,20.0,96.21409
3.0,3,18.0,91.81051
1.0,1,17.0,95.92206
1.0,1,17.0,95.34959
0.0,2,10.0,94.2627
1.0,2,13.0,96.29803
1.0,2,13.0,98.81365
1.0,2,10.0,97.28646
3.0,2,10.0,94.19726
3.0,2,12.0,96.85381
3.0,2,11.0,99.32946
1.0,2,9.0,100.05802
1.0,2,20.0,94.87268
2.0,2,21.0,94.93902
2.0,2,20.0,100.42412
0.0,3,26.0,92.63596
3.0,3,35.0,92.08698
3.0,2,58.0,94.11918
3.0,2,45.0,95.28718
1.0,1,50.0,94.02066
3.0,3,58.0,91.64004
1.0,3,44.0,92.69889
1.0,1,46.0,92.3821
1.0,1,31.0,90.22466
1.0,1,23.0,89.580215
1.0,1,21.0,88.9118
1.0,1,24.0,88.20626
0.0,0,19.0,92.918724
0.0,1,22.0,95.021904
0.0,1,18.0,94.0825
3.0,3,19.0,87.82664
3.0,2,21.0,91.14599
2.0,2,22.0,95.4307
2.0,2,29.0,98.12727
2.0,2,36.0,98.466125
2.0,2,39.0,95.250984
2.0,2,36.0,93.09523
2.0,2,42.0,91.69335
2.0,2,38.0,87.7313
3.0,3,36.0,85.046074
1.0,2,30.0,95.65776
0.0,2,15.0,96.34078
0.0,2,19.0,96.950005
2.0,2,30.0,95.6231
2.0,2,60.0,96.143166
2.0,2,40.0,91.44596
2.0,2,29.0,91.174385
2.0,2,35.0,89.88813
2.0,2,40.0,91.14355
3.0,3,42.0,86.616646
3.0,2,37.0,92.82583
1.0,2,44.0,96.43816
0.0,2,49.0,100.304146
2.0,2,50.0,98.78585
2.0,2,52.0,100.113914
2.0,2,50.0,100.57052
2.0,2,52.0,102.10537
2.0,2,50.0,99.12941
2.0,2,55.0,97.83897
2.0,2,57.0,98.197136
2.0,2,45.0,97.445915
2.0,2,51.0,91.931175
2.0,2,49.0,103.30258
2.0,2,54.0,99.79137
2.0,2,62.0,99.11643
2.0,2,73.0,98.50965
2.0,2,81.0,100.464066
3.0,2,93.0,91.81953
0.0,2,108.0,96.421486
2.0,2,112.0,96.90274
2.0,2,113.0,100.5644
3.0,3,85.0,95.039444
2.0,3,90.0,94.527245
3.0,3,85.0,94.26379
0.0,3,121.0,95.32975
2.0,3,130.0,94.96398
3.0,3,133.0,90.264595
3.0,3,148.0,90.49581
2.0,3,160.0,91.25799
3.0,3,159.0,88.201096
0.0,2,172.0,92.14264
1.0,2,142.0,96.26121
2.0,2,146.0,98.66897
2.0,2,134.0,98.50012
2.0,2,111.0,93.47836
2.0,2,90.0,90.58494
2.0,2,60.0,88.51835
2.0,2,60.0,87.31562
2.0,2,70.0,85.32885
3.0,3,80.0,83.488594
1.0,3,74.0,85.25865
3.0,3,64.0,82.23492
0.0,1,82.0,82.81094
2.0,3,111.0,83.81275
0.0,3,112.0,84.642784
2.0,3,128.0,85.8083
3.0,3,126.0,85.4975
3.0,3,147.0,86.95054
3.0,3,135.0,87.816086
3.0,3,142.0,89.678444
0.0,3,144.0,91.352486
2.0,3,142.0,91.85082
2.0,2,139.0,95.03521
2.0,2,129.0,95.51303
2.0,2,132.0,94.53712
2.0,2,130.0,91.11748
2.0,2,162.0,91.10071
2.0,2,162.0,88.92549
3.0,3,163.0,86.81355
3.0,2,152.0,91.45688
3.0,2,150.0,94.72872
3.0,2,160.0,93.477936
0.0,3,172.0,88.89322
0.0,2,188.0,90.41365
3.0,3,195.0,91.0403
0.0,2,220.0,91.36129
3.0,3,191.0,89.15119
2.0,2,154.0,89.95536
0.0,3,158.0,86.25916
0.0,2,131.0,86.03383
3.0,3,128.0,81.59497
2.0,3,123.0,86.10134
2.0,1,112.0,87.31432
2.0,1,122.0,88.02159
2.0,1,113.0,87.59504
2.0,2,109.0,90.55204
2.0,2,120.0,89.48618
3.0,2,125.0,89.32704
3.0,2,127.0,92.41416
2.0,2,143.0,92.487724
2.0,2,109.0,94.39443
2.0,2,96.0,94.95905
2.0,2,80.0,94.04507
2.0,2,96.0,95.86093
2.0,2,106.0,95.97304
2.0,2,103.0,94.97584
3.0,3,84.0,88.25192
2.0,2,80.0,93.14168
2.0,2,81.0,93.69015
2.0,2,87.0,91.68806
2.0,2,69.0,92.742165
2.0,2,73.0,93.61486
2.0,2,72.0,96.99107
2.0,2,77.0,96.78141
2.0,2,77.0,93.35961
3.0,3,75.0,86.18752
2.0,2,72.0,89.97939
2.0,2,68.0,92.921715
3.0,2,60.0,90.84111
2.0,2,48.0,97.7204
2.0,2,52.0,97.59516
2.0,2,66.0,99.1149
3.0,2,57.0,99.56679
2.0,2,51.0,98.19305
2.0,2,45.0,99.50344
2.0,2,38.0,100.696754
2.0,2,45.0,98.8764
2.0,2,48.0,97.57563
2.0,2,53.0,104.60052
2.0,2,64.0,100.916084
2.0,2,72.0,98.053566
2.0,2,81.0,97.94318
2.0,2,66.0,98.02216
2.0,2,41.0,97.450455
3.0,2,46.0,93.79871
2.0,2,60.0,100.15916
2.0,2,57.0,100.70365
2.0,2,65.0,99.85114
3.0,3,64.0,91.0013
2.0,0,62.0,91.8928
2.0,2,55.0,96.54775
2.0,2,52.0,98.20821
2.0,2,55.0,97.651054
2.0,2,60.0,93.99651
2.0,2,52.0,93.91428
2.0,2,55.0,93.52301
2.0,2,67.0,93.1406
2.0,2,85.0,100.25059
2.0,2,87.0,97.928085
2.0,2,79.0,96.97551
2.0,2,60.0,94.71307
2.0,2,69.0,98.964165
2.0,2,59.0,99.89087
2.0,2,53.0,98.381035
2.0,2,55.0,96.816025
2.0,2,52.0,97.88387
2.0,2,48.0,100.69462
2.0,2,56.0,101.90436
2.0,2,59.0,103.11723
2.0,2,60.0,103.83089
2.0,2,55.0,104.090454
2.0,2,59.0,103.99236
2.0,2,59.0,103.71737
1.0,1,53.0,104.12757
1.0,1,20.0,100.91929
1.0,1,20.0,98.46639
1.0,2,20.0,102.660446
1.0,2,11.0,100.00945
1.0,2,15.0,98.8886
0.0,2,12.0,101.451126
1.0,2,15.0,105.63787
1.0,2,14.0,106.33326
1.0,2,15.0,105.98307
0.0,3,13.0,102.51609
3.0,2,11.0,101.73557
0.0,2,14.0,101.80753
3.0,3,15.0,100.50364
0.0,2,17.0,101.80085
0.0,2,14.0,100.07447
1.0,2,11.0,95.26736
1.0,2,9.0,99.50767
1.0,2,6.0,97.324425
1.0,2,6.0,97.99399
1.0,2,13.0,97.2512
0.0,2,10.0,93.02875
1.0,2,16.0,94.60092
1.0,2,16.0,96.1439
1.0,2,14.0,95.08164
1.0,2,18.0,92.22997
1.0,2,19.0,92.75034
1.0,2,15.0,92.34355
3.0,3,12.0,89.41175
1.0,2,18.0,96.395454
1.0,2,17.0,96.694756
1.0,2,16.0,94.3641
1.0,2,16.0,95.612854
1.0,2,11.0,93.62766
1.0,2,15.0,99.12676
3.0,3,8.0,87.375465
1.0,2,12.0,94.71371
1.0,2,19.0,96.115555
1.0,2,21.0,96.079384
1.0,2,17.0,91.99444
1.0,2,16.0,89.81061
1.0,2,20.0,96.553604
1.0,2,20.0,96.10637
1.0,2,21.0,94.085014
3.0,3,23.0,87.01425
3.0,3,12.0,92.44805
3.0,2,13.0,91.2736
1.0,2,19.0,91.98769
3.0,3,20.0,91.780106
1.0,2,16.0,93.13238
1.0,2,18.0,96.92902
1.0,2,19.0,95.41065
1.0,2,13.0,97.114784
2.0,2,22.0,96.218605
2.0,2,20.0,99.29461
1.0,2,16.0,95.858154
1.0,2,20.0,94.428314
1.0,2,21.0,102.92369
1.0,2,21.0,100.111046
2.0,2,42.0,98.11584
2.0,2,46.0,98.555145
2.0,2,43.0,98.7249
3.0,3,42.0,88.15288
2.0,3,41.0,91.59037
3.0,3,46.0,89.6732
0.0,3,55.0,87.603
3.0,3,52.0,84.19185
3.0,2,50.0,86.02111
0.0,3,74.0,86.374794
1.0,3,73.0,86.73987
0.0,3,82.0,85.000725
3.0,3,74.0,84.94653
3.0,3,76.0,87.74357
0.0,1,82.0,89.09066
3.0,3,90.0,86.412254
2.0,3,103.0,89.82994
1.0,3,89.0,91.49848
1.0,2,67.0,90.745415
3.0,3,85.0,88.11445
3.0,2,62.0,92.16068
2.0,2,50.0,93.84727
2.0,2,69.0,95.627556
2.0,2,51.0,94.25376
2.0,2,24.0,93.54703
2.0,2,33.0,92.27062
2.0,2,35.0,90.174614
3.0,3,63.0,86.024925
0.0,2,104.0,90.03358
0.0,2,136.0,88.781944
2.0,3,146.0,84.19618
0.0,3,118.0,81.53666
1.0,3,127.0,81.84785
3.0,3,149.0,82.8965
1.0,2,160.0,85.90223
1.0,2,116.0,85.53257
1.0,1,91.0,85.3034
1.0,1,97.0,84.543434
1.0,1,61.0,85.56441
1.0,1,49.0,86.24914
0.0,0,40.0,94.85748
3.0,2,31.0,94.78928
2.0,2,27.0,96.02729
2.0,2,32.0,96.24061
2.0,2,28.0,94.401215
2.0,2,31.0,90.222946
2.0,2,38.0,88.57931
2.0,2,45.0,90.481155
2.0,2,44.0,89.624825
2.0,2,55.0,87.35546
2.0,2,61.0,83.74767
2.0,2,69.0,82.299255
2.0,2,69.0,81.36515
2.0,2,72.0,87.78896
2.0,2,87.0,91.53005
3.0,3,91.0,86.03971
2.0,2,116.0,91.45631
0.0,2,136.0,93.2312
0.0,1,146.0,96.68064
0.0,1,149.0,96.8098
3.0,3,142.0,92.380905
3.0,1,137.0,95.17457
3.0,1,113.0,96.684944
3.0,2,119.0,95.34286
2.0,2,107.0,93.23077
3.0,2,112.0,91.18214
3.0,2,80.0,93.50974
2.0,2,62.0,92.94841
2.0,2,67.0,97.70806
2.0,2,62.0,94.52137
2.0,2,76.0,93.25512
2.0,2,72.0,93.57467
2.0,2,63.0,96.16894
2.0,2,57.0,97.38065
2.0,2,62.0,97.78512
2.0,2,59.0,97.850266
2.0,2,57.0,99.34037
2.0,2,60.0,99.65206
2.0,2,68.0,99.27244
2.0,2,76.0,98.332085
2.0,2,86.0,100.698685
2.0,2,97.0,101.7816
2.0,2,102.0,103.2748
3.0,3,111.0,93.24401
3.0,2,107.0,103.29058
2.0,2,106.0,104.86916
3.0,3,113.0,104.18027
3.0,2,105.0,102.108055
3.0,2,114.0,100.65501
2.0,2,133.0,100.562775
2.0,2,120.0,103.09695
2.0,2,99.0,104.04896
2.0,2,87.0,100.32412
2.0,2,93.0,98.53971
2.0,2,85.0,96.64887
2.0,2,95.0,92.10659
2.0,2,98.0,103.37763
2.0,2,99.0,98.44495
2.0,2,88.0,99.19725
2.0,2,83.0,98.30484
2.0,2,84.0,102.3078
2.0,2,93.0,104.02653
2.0,2,95.0,105.69172
2.0,2,113.0,104.70577
2.0,2,121.0,103.7374
2.0,2,127.0,106.23575
2.0,2,134.0,108.03311
2.0,2,138.0,110.20889
2.0,2,141.0,110.38871
2.0,2,143.0,109.360855
3.0,3,125.0,100.07482
3.0,2,111.0,103.39897
3.0,2,118.0,104.71473
2.0,2,110.0,107.02163
2.0,2,101.0,106.46928
2.0,2,73.0,99.74248
2.0,2,61.0,99.520905
2.0,2,67.0,101.91285
